"n_facture";"id";"date_facture";"montant"
"27393";"8436";"14/11/2025";"0"
"27394";"8471";"14/11/2025";"0"
"27395";"2440";"14/11/2025";"0"
"27396";"8473";"17/11/2025";"0"
"27397";"7493";"17/11/2025";"0"
"27398";"5975";"17/11/2025";"0"
"27399";"3330";"17/11/2025";"0"
"27400";"8216";"17/11/2025";"0"
"27401";"8472";"17/11/2025";"0"
"27402";"3435";"19/11/2025";"0"
"27403";"3053";"19/11/2025";"0"
"27404";"3053";"19/11/2025";"0"
"27405";"2456";"19/11/2025";"0"
"27406";"8227";"19/11/2025";"0"
"27407";"8476";"19/11/2025";"0"
"27408";"7906";"22/08/2025";"0"
"27409";"8005";"19/11/2025";"0"
"27410";"7024";"19/11/2025";"0"
"27411";"7752";"19/11/2025";"0"
"27412";"2586";"19/11/2025";"0"
"27413";"1933";"19/11/2025";"0"
"27414";"8286";"19/11/2025";"0"
"27415";"7644";"19/11/2025";"0"
"27416";"5489";"19/11/2025";"0"
"27417";"748";"19/11/2025";"0"
"27418";"3053";"19/11/2025";"0"
"27419";"8213";"19/11/2025";"0"
"27420";"8098";"19/11/2025";"0"
"27421";"8393";"19/11/2025";"0"
"27422";"8480";"19/11/2025";"0"
"27423";"8479";"19/11/2025";"0"
"27424";"8478";"19/11/2025";"0"
"27425";"8477";"19/11/2025";"0"
"27426";"8475";"19/11/2025";"0"
"27427";"214";"20/11/2025";"0"
"27428";"8481";"20/11/2025";"0"
"27429";"4809";"20/11/2025";"0"
"27430";"4808";"20/11/2025";"0"
"27431";"4317";"20/11/2025";"0"
"27432";"4554";"20/11/2025";"0"
"27433";"8437";"20/11/2025";"0"
"27434";"6130";"20/11/2025";"0"
"27435";"7790";"20/11/2025";"0"
"27436";"2348";"20/11/2025";"0"
"27437";"4986";"20/11/2025";"0"
"27438";"1438";"20/11/2025";"0"
"27439";"8461";"20/11/2025";"0"
"27440";"7615";"20/11/2025";"0"
"27441";"8483";"20/11/2025";"0"
"27442";"8482";"20/11/2025";"0"
"27443";"8225";"20/11/2025";"0"
"27444";"6928";"21/11/2025";"0"
"27445";"8483";"24/11/2025";"0"
"27446";"8463";"21/11/2025";"0"
"27447";"6082";"21/11/2025";"0"
"27448";"7152";"21/11/2025";"0"
"27449";"8487";"21/11/2025";"0"
"27450";"8422";"21/11/2025";"0"
"27451";"8478";"21/11/2025";"0"
"27452";"8467";"21/11/2025";"0"
"27453";"8486";"21/11/2025";"0"
"27454";"8485";"21/11/2025";"0"
"27455";"8484";"21/11/2025";"0"
"27456";"7266";"24/11/2025";"0"
"27457";"8489";"24/11/2025";"0"
"27458";"8488";"24/11/2025";"0"
"27459";"8484";"24/11/2025";"0"
"27460";"2456";"24/11/2025";"0"
"27461";"7790";"24/11/2025";"0"
"27462";"8487";"24/11/2025";"0"
"27463";"7979";"24/11/2025";"0"
"27464";"7631";"24/11/2025";"0"
"27465";"2269";"25/11/2025";"0"
"27466";"5664";"25/11/2025";"0"
"27467";"6588";"25/11/2025";"0"
"27468";"7523";"25/11/2025";"0"
"27469";"7936";"25/11/2025";"0"
"27470";"4767";"25/11/2025";"0"
"27471";"6213";"25/11/2025";"0"
"27472";"3385";"25/11/2025";"0"
"27473";"5001";"25/11/2025";"0"
"27474";"1370";"25/11/2025";"0"
"27475";"7972";"25/11/2025";"0"
"27476";"5492";"25/11/2025";"0"
"27477";"7969";"25/11/2025";"0"
"27478";"8061";"25/11/2025";"0"
"27479";"6864";"25/11/2025";"0"
"27480";"8491";"25/11/2025";"0"
"27481";"8490";"25/11/2025";"0"
"27482";"7827";"25/11/2025";"0"
"27483";"762";"26/11/2025";"0"
"27484";"4479";"26/11/2025";"0"
"27485";"4222";"26/11/2025";"0"
"27486";"8492";"26/11/2025";"0"
"27487";"5869";"26/11/2025";"0"
"27488";"2764";"26/11/2025";"0"
"27489";"4524";"26/11/2025";"0"
"27490";"5203";"26/11/2025";"0"
"27491";"7870";"26/11/2025";"0"
"27492";"6566";"26/11/2025";"0"
"27493";"8493";"26/11/2025";"0"
"27494";"8495";"26/11/2025";"0"
"27495";"8494";"26/11/2025";"0"
"27496";"7846";"27/11/2025";"0"
"27497";"7272";"27/11/2025";"0"
"27498";"8496";"27/11/2025";"0"
"27499";"5192";"27/11/2025";"0"
"27500";"2874";"27/11/2025";"0"
"27501";"3147";"27/11/2025";"0"
"27502";"8498";"27/11/2025";"0"
"27503";"3434";"27/11/2025";"0"
"27504";"8497";"27/11/2025";"0"
"27505";"8500";"27/11/2025";"0"
"27506";"7961";"28/11/2025";"0"
"27507";"8501";"28/11/2025";"0"
"27508";"4227";"28/11/2025";"0"
"27509";"8503";"28/11/2025";"0"
"27510";"8429";"28/11/2025";"0"
"27511";"8504";"28/11/2025";"0"
"27512";"8499";"28/11/2025";"0"
"27513";"7908";"28/11/2025";"0"
"27514";"7746";"28/11/2025";"0"
"27515";"8502";"28/11/2025";"0"
"27516";"8229";"28/11/2025";"0"
"27517";"8340";"28/11/2025";"0"
"27518";"5477";"28/11/2025";"0"
"27519";"8505";"01/12/2025";"0"
"27520";"6056";"01/12/2025";"0"
"27521";"8506";"01/12/2025";"0"
"27522";"7790";"01/12/2025";"0"
"27523";"136";"01/12/2025";"0"
"27524";"8500";"01/12/2025";"0"
"27525";"5366";"01/12/2025";"0"
"27526";"7642";"01/12/2025";"0"
"27527";"7149";"01/12/2025";"0"
"27528";"3596";"01/12/2025";"0"
"27529";"6786";"01/12/2025";"0"
"27530";"5901";"01/12/2025";"0"
"27531";"8507";"01/12/2025";"0"
"27532";"8508";"01/12/2025";"0"
"27533";"1741";"02/12/2025";"0"
"27534";"7942";"04/09/2025";"0"
"27535";"6930";"02/12/2025";"0"
"27536";"8509";"02/12/2025";"0"
"27537";"1144";"02/12/2025";"0"
"27538";"7478";"02/12/2025";"0"
"27539";"8511";"02/12/2025";"0"
"27540";"8311";"02/12/2025";"0"
"27541";"5888";"02/12/2025";"0"
"27542";"6216";"02/12/2025";"0"
"27543";"3781";"02/12/2025";"0"
"27544";"8275";"02/12/2025";"0"
"27545";"4818";"02/12/2025";"0"
"27546";"7224";"02/12/2025";"0"
"27547";"7319";"02/12/2025";"0"
"27548";"7414";"02/12/2025";"0"
"27549";"367";"02/12/2025";"0"
"27550";"8510";"02/12/2025";"0"
"27551";"8512";"02/12/2025";"0"
"27552";"5990";"02/12/2025";"0"
"27553";"5990";"02/12/2025";"0"
"27554";"5990";"02/12/2025";"0"
"27555";"5990";"02/12/2025";"0"
"27556";"5990";"02/12/2025";"0"
"27557";"5990";"02/12/2025";"0"
"27558";"5990";"02/12/2025";"0"
"27559";"1868";"03/12/2025";"0"
"27560";"8513";"03/12/2025";"0"
"27561";"367";"03/12/2025";"0"
"27562";"7478";"03/12/2025";"0"
"27563";"8514";"03/12/2025";"0"
"27564";"8515";"03/12/2025";"0"
"27565";"8516";"03/12/2025";"0"
"27566";"2662";"03/12/2025";"0"
"27567";"4350";"03/12/2025";"0"
"27568";"8247";"03/12/2025";"0"
"27569";"2011";"03/12/2025";"0"
"27570";"8517";"03/12/2025";"0"
"27571";"1434";"04/12/2025";"0"
"27572";"7522";"04/12/2025";"0"
"27573";"8509";"04/12/2025";"0"
"27574";"7415";"04/12/2025";"0"
"27575";"8519";"04/12/2025";"0"
"27576";"8520";"04/12/2025";"0"
"27577";"5632";"04/12/2025";"0"
"27578";"1931";"04/12/2025";"0"
"27579";"5487";"04/12/2025";"0"
"27580";"5017";"04/12/2025";"0"
"27581";"8252";"04/12/2025";"0"
"27582";"6624";"04/12/2025";"0"
"27583";"5911";"04/12/2025";"0"
"27584";"6875";"04/12/2025";"0"
"27585";"6305";"04/12/2025";"0"
"27586";"8518";"03/12/2025";"0"
"27587";"1156";"04/12/2025";"0"
"27588";"8521";"04/12/2025";"0"
"27589";"7973";"05/12/2025";"0"
"27590";"6096";"05/12/2025";"0"
"27591";"5475";"05/12/2025";"0"
"27592";"5475";"05/12/2025";"0"
"27593";"8522";"05/12/2025";"0"
"27594";"8507";"05/12/2025";"0"
"27595";"6088";"05/12/2025";"0"
"27596";"8523";"05/12/2025";"0"
"27597";"6574";"05/12/2025";"0"
"27598";"8208";"05/12/2025";"0"
"27599";"8512";"05/12/2025";"0"
"27600";"7903";"05/12/2025";"0"
"27601";"1733";"05/12/2025";"0"
"27602";"7428";"07/12/2025";"0"
"27603";"7428";"07/12/2025";"0"
"27604";"5769";"07/12/2025";"0"
"27605";"8528";"08/12/2025";"0"
"27606";"6492";"08/12/2025";"0"
"27607";"1611";"08/12/2025";"0"
"27608";"7445";"01/12/2025";"0"
"27609";"8530";"08/12/2025";"0"
"27610";"8531";"08/12/2025";"0"
"27611";"8261";"08/12/2025";"0"
"27612";"4897";"08/12/2025";"0"
"27613";"8529";"08/12/2025";"0"
"27614";"8527";"08/12/2025";"0"
"27615";"8490";"08/12/2025";"0"
"27616";"5644";"08/12/2025";"0"
"27617";"3061";"08/12/2025";"0"
"27618";"8457";"08/12/2025";"0"
"27619";"7237";"08/12/2025";"0"
"27620";"7755";"08/12/2025";"0"
"27621";"8121";"08/12/2025";"0"
"27622";"6729";"09/12/2025";"0"
"27623";"6606";"09/12/2025";"0"
"27624";"2872";"09/12/2025";"0"
"27625";"5006";"09/12/2025";"0"
"27626";"6227";"09/12/2025";"0"
"27627";"6425";"09/12/2025";"0"
"27628";"3628";"09/12/2025";"0"
"27629";"6233";"09/12/2025";"0"
"27630";"6142";"09/12/2025";"0"
"27631";"1132";"09/12/2025";"0"
"27632";"1430";"09/12/2025";"0"
"27633";"5949";"09/12/2025";"0"
"27634";"7760";"09/12/2025";"0"
"27635";"7636";"09/12/2025";"0"
"27636";"5922";"09/12/2025";"0"
"27637";"2416";"09/12/2025";"0"
"27638";"2864";"09/12/2025";"0"
"27639";"8533";"09/12/2025";"0"
"27640";"7697";"09/12/2025";"0"
"27641";"8018";"09/12/2025";"0"
"27642";"8534";"09/12/2025";"0"
"27643";"7743";"09/12/2025";"0"
"27644";"8010";"09/12/2025";"0"
"27646";"5463";"09/12/2025";"0"
"27647";"8003";"10/12/2025";"0"
"27648";"6910";"10/12/2025";"0"
"27649";"1111";"10/12/2025";"0"
"27650";"5179";"10/12/2025";"0"
"27651";"7486";"10/12/2025";"0"
"27652";"5819";"10/12/2025";"0"
"27653";"8037";"10/12/2025";"0"
"27654";"4600";"10/12/2025";"0"
"27655";"873";"10/12/2025";"0"
"27656";"8269";"10/12/2025";"0"
"27657";"8535";"10/12/2025";"0"
"27658";"8001";"10/12/2025";"0"
"27659";"7954";"10/12/2025";"0"
"27660";"8481";"10/12/2025";"0"
"27661";"8518";"10/12/2025";"0"
"27662";"8537";"10/12/2025";"0"
"27663";"3535";"10/12/2025";"0"
"27664";"3731";"10/12/2025";"0"
"27665";"7730";"13/01/2026";"0"
"27666";"5635";"09/12/2025";"0"
"27667";"8532";"09/12/2025";"0"
"27668";"2457";"09/12/2025";"0"
"27669";"2112";"10/12/2025";"0"
"27670";"7762";"10/12/2025";"0"
"27671";"7234";"10/12/2025";"0"
"27672";"8538";"10/12/2025";"0"
"27673";"8536";"10/12/2025";"0"
"27674";"8539";"10/12/2025";"0"
"27675";"7519";"11/12/2025";"0"
"27676";"2240";"11/12/2025";"0"
"27677";"469";"11/12/2025";"0"
"27678";"820";"11/12/2025";"0"
"27679";"1958";"11/12/2025";"0"
"27680";"7082";"11/12/2025";"0"
"27681";"980";"11/12/2025";"0"
"27682";"2534";"11/12/2025";"0"
"27683";"5004";"11/12/2025";"0"
"27684";"5749";"11/12/2025";"0"
"27685";"5752";"11/12/2025";"0"
"27686";"6294";"11/12/2025";"0"
"27687";"7482";"11/12/2025";"0"
"27688";"556";"11/12/2025";"0"
"27689";"8025";"11/12/2025";"0"
"27690";"8541";"11/12/2025";"0"
"27691";"8540";"11/12/2025";"0"
"27692";"6042";"12/12/2025";"0"
"27693";"1433";"12/12/2025";"0"
"27694";"7873";"12/12/2025";"0"
"27695";"7008";"12/12/2025";"0"
"27696";"8450";"12/12/2025";"0"
"27697";"6457";"12/12/2025";"0"
"27698";"1247";"12/12/2025";"0"
"27699";"7376";"12/12/2025";"0"
"27700";"7822";"12/12/2025";"0"
"27701";"6657";"12/12/2025";"0"
"27702";"8271";"12/12/2025";"0"
"27703";"8545";"12/12/2025";"0"
"27704";"8544";"12/12/2025";"0"
"27705";"8543";"12/12/2025";"0"
"27706";"8542";"12/12/2025";"0"
"27707";"1599";"12/12/2025";"0"
"27708";"6353";"12/12/2025";"0"
"27709";"7279";"12/12/2025";"0"
"27710";"7508";"12/12/2025";"0"
"27711";"7508";"12/12/2025";"0"
"27712";"7508";"12/12/2025";"0"
"27713";"8546";"15/12/2025";"0"
"27714";"1067";"15/12/2025";"0"
"27715";"1066";"15/12/2025";"0"
"27716";"7289";"15/12/2025";"0"
"27717";"8548";"15/12/2025";"0"
"27718";"6646";"15/12/2025";"0"
"27719";"8550";"15/12/2025";"0"
"27720";"4897";"15/12/2025";"0"
"27721";"5956";"15/12/2025";"0"
"27722";"8542";"15/12/2025";"0"
"27723";"8528";"15/12/2025";"0"
"27724";"4915";"15/12/2025";"0"
"27725";"7222";"15/12/2025";"0"
"27726";"8530";"15/12/2025";"0"
"27727";"8496";"15/12/2025";"0"
"27728";"8551";"15/12/2025";"0"
"27729";"8549";"15/12/2025";"0"
"27730";"8547";"15/12/2025";"0"
"27731";"8516";"15/12/2025";"0"
"27732";"8231";"15/12/2025";"0"
"27733";"5059";"18/09/2025";"0"
"27734";"2329";"16/12/2025";"0"
"27735";"2494";"16/12/2025";"0"
"27736";"6392";"16/12/2025";"0"
"27737";"1045";"16/12/2025";"0"
"27738";"1045";"16/12/2025";"0"
"27739";"1976";"16/12/2025";"0"
"27740";"6524";"16/12/2025";"0"
"27741";"8279";"16/12/2025";"0"
"27742";"7220";"16/12/2025";"0"
"27743";"2541";"16/12/2025";"0"
"27744";"6093";"16/12/2025";"0"
"27745";"8050";"16/12/2025";"0"
"27746";"8171";"16/12/2025";"0"
"27747";"5730";"16/12/2025";"0"
"27748";"7749";"16/12/2025";"0"
"27749";"7722";"16/12/2025";"0"
"27750";"6625";"16/12/2025";"0"
"27751";"8027";"16/12/2025";"0"
"27752";"2053";"17/12/2025";"0"
"27753";"2053";"17/12/2025";"0"
"27754";"6691";"17/12/2025";"0"
"27755";"5743";"17/12/2025";"0"
"27756";"6985";"17/12/2025";"0"
"27757";"3579";"17/12/2025";"0"
"27758";"3578";"17/12/2025";"0"
"27759";"5676";"17/12/2025";"0"
"27760";"7782";"17/12/2025";"0"
"27761";"5998";"17/12/2025";"0"
"27762";"6398";"17/12/2025";"0"
"27763";"2590";"17/12/2025";"0"
"27764";"6623";"17/12/2025";"0"
"27765";"8514";"17/12/2025";"0"
"27766";"6199";"17/12/2025";"0"
"27767";"7472";"17/12/2025";"0"
"27768";"8034";"17/12/2025";"0"
"27769";"8015";"17/12/2025";"0"
"27770";"5702";"17/12/2025";"0"
"27771";"5736";"17/12/2025";"0"
"27772";"5722";"17/12/2025";"0"
"27773";"8552";"17/12/2025";"0"
"27774";"6395";"18/12/2025";"0"
"27775";"5407";"18/12/2025";"0"
"27776";"7369";"18/12/2025";"0"
"27777";"6728";"18/12/2025";"0"
"27778";"8242";"18/12/2025";"0"
"27779";"7261";"18/12/2025";"0"
"27780";"5910";"18/12/2025";"0"
"27781";"5092";"18/12/2025";"0"
"27782";"8554";"18/12/2025";"0"
"27783";"8553";"18/12/2025";"0"
"27784";"7625";"18/12/2025";"0"
"27785";"7436";"18/12/2025";"0"
"27786";"7764";"18/12/2025";"0"
"27787";"6516";"18/12/2025";"0"
"27788";"4876";"18/12/2025";"0"
"27789";"6770";"18/12/2025";"0"
"27790";"7675";"18/12/2025";"0"
"27791";"5925";"18/12/2025";"0"
"27792";"8301";"18/12/2025";"0"
"27793";"1985";"18/12/2025";"0"
"27794";"8555";"18/12/2025";"0"
"27795";"549";"18/12/2025";"0"
"27796";"6519";"18/12/2025";"0"
"27797";"10";"19/12/2025";"0"
"27798";"10";"19/12/2025";"0"
"27799";"3553";"19/12/2025";"0"
"27800";"7344";"19/12/2025";"0"
"27801";"8556";"19/12/2025";"0"
"27802";"2948";"19/12/2025";"0"
"27803";"6919";"19/12/2025";"0"
"27804";"4420";"19/12/2025";"0"
"27805";"7375";"19/12/2025";"0"
"27806";"8551";"19/12/2025";"0"
"27807";"4923";"19/12/2025";"0"
"27808";"4424";"19/12/2025";"0"
"27809";"5991";"19/12/2025";"0"
"27810";"6144";"19/12/2025";"0"
"27811";"8550";"19/12/2025";"0"
"27812";"5760";"19/12/2025";"0"
"27813";"7001";"19/12/2025";"0"
"27814";"7757";"19/12/2025";"0"
"27815";"8557";"19/12/2025";"0"
"27816";"7275";"19/12/2025";"0"
"27817";"3676";"19/12/2025";"0"
"27818";"8559";"22/12/2025";"0"
"27819";"8558";"22/12/2025";"0"
"27820";"7289";"22/12/2025";"0"
"27821";"8561";"22/12/2025";"0"
"27822";"5507";"22/12/2025";"0"
"27823";"8562";"22/12/2025";"0"
"27824";"4594";"17/09/2025";"0"
"27825";"1888";"22/12/2025";"0"
"27826";"8542";"22/12/2025";"0"
"27827";"6718";"22/12/2025";"0"
"27828";"6063";"22/12/2025";"0"
"27829";"7891";"22/12/2025";"0"
"27830";"8255";"22/12/2025";"0"
"27831";"8543";"22/12/2025";"0"
"27832";"8557";"22/12/2025";"0"
"27833";"8560";"22/12/2025";"0"
"27834";"5366";"22/12/2025";"0"
"27835";"4594";"22/12/2025";"0"
"27836";"8563";"22/12/2025";"0"
"27837";"4081";"23/12/2025";"0"
"27838";"6427";"23/12/2025";"0"
"27839";"8564";"23/12/2025";"0"
"27840";"6359";"23/12/2025";"0"
"27841";"2409";"02/10/2025";"0"
"27842";"751";"23/12/2025";"0"
"27843";"6017";"23/12/2025";"0"
"27844";"8512";"23/12/2025";"0"
"27845";"5883";"23/12/2025";"0"
"27846";"3381";"23/12/2025";"0"
"27847";"2382";"23/12/2025";"0"
"27848";"7096";"23/12/2025";"0"
"27849";"8014";"23/12/2025";"0"
"27850";"6250";"23/12/2025";"0"
"27851";"4655";"23/12/2025";"0"
"27852";"8232";"23/12/2025";"0"
"27853";"8543";"23/12/2025";"0"
"27854";"688";"23/12/2025";"0"
"27855";"6826";"23/12/2025";"0"
"27856";"4991";"23/12/2025";"0"
"27857";"1714";"23/12/2025";"0"
"27858";"8567";"23/12/2025";"0"
"27859";"8566";"23/12/2025";"0"
"27860";"8565";"23/12/2025";"0"
"27861";"2370";"23/12/2025";"0"
"27862";"6863";"24/12/2025";"0"
"27863";"1384";"24/12/2025";"0"
"27864";"2456";"24/12/2025";"0"
"27865";"3682";"24/12/2025";"0"
"27866";"7064";"24/12/2025";"0"
"27867";"3659";"24/12/2025";"0"
"27868";"5318";"24/12/2025";"0"
"27869";"960";"24/12/2025";"0"
"27870";"2299";"24/12/2025";"0"
"27871";"4426";"24/12/2025";"0"
"27872";"7326";"24/12/2025";"0"
"27873";"7265";"24/12/2025";"0"
"27874";"5650";"24/12/2025";"0"
"27875";"3856";"24/12/2025";"0"
"27876";"7468";"24/12/2025";"0"
"27877";"5103";"24/12/2025";"0"
"27878";"8315";"24/12/2025";"0"
"27879";"8569";"24/12/2025";"0"
"27880";"6520";"24/12/2025";"0"
"27881";"8518";"24/12/2025";"0"
"27882";"6053";"25/12/2025";"0"
"27883";"6053";"25/12/2025";"0"
"27884";"5297";"25/12/2025";"0"
"27885";"5297";"25/12/2025";"0"
"27886";"8571";"25/12/2025";"0"
"27887";"2981";"25/12/2025";"0"
"27888";"6075";"25/12/2025";"0"
"27889";"5807";"25/12/2025";"0"
"27890";"6132";"25/12/2025";"0"
"27891";"2574";"25/12/2025";"0"
"27892";"4736";"25/12/2025";"0"
"27893";"7828";"25/12/2025";"0"
"27894";"4595";"25/12/2025";"0"
"27895";"8539";"25/12/2025";"0"
"27896";"5051";"25/12/2025";"0"
"27897";"8570";"25/12/2025";"0"
"27898";"5546";"25/12/2025";"0"
"27899";"4783";"25/12/2025";"0"
"27900";"4939";"25/12/2025";"0"
"27901";"8317";"25/12/2025";"0"
"27902";"5812";"26/12/2025";"0"
"27903";"8573";"26/12/2025";"0"
"27904";"1054";"26/12/2025";"0"
"27905";"688";"26/12/2025";"0"
"27906";"8574";"26/12/2025";"0"
"27907";"3702";"26/12/2025";"0"
"27908";"7376";"26/12/2025";"0"
"27909";"5925";"26/12/2025";"0"
"27910";"8461";"26/12/2025";"0"
"27911";"6561";"26/12/2025";"0"
"27912";"6107";"26/12/2025";"0"
"27913";"3330";"26/12/2025";"0"
"27914";"6316";"26/12/2025";"0"
"27915";"1297";"26/12/2025";"0"
"27916";"3778";"26/12/2025";"0"
"27917";"8572";"26/12/2025";"0"
"27918";"8576";"29/12/2025";"0"
"27919";"8577";"29/12/2025";"0"
"27920";"8542";"29/12/2025";"0"
"27921";"5744";"29/12/2025";"0"
"27922";"5209";"29/12/2025";"0"
"27923";"8572";"29/12/2025";"0"
"27924";"8294";"29/12/2025";"0"
"27925";"8191";"29/12/2025";"0"
"27926";"8561";"29/12/2025";"0"
"27927";"2965";"29/12/2025";"0"
"27928";"5721";"29/12/2025";"0"
"27929";"8513";"29/12/2025";"0"
"27930";"2614";"29/12/2025";"0"
"27931";"7704";"29/12/2025";"0"
"27932";"2299";"29/12/2025";"0"
"27933";"2586";"29/12/2025";"0"
"27934";"8578";"29/12/2025";"0"
"27935";"8575";"26/12/2025";"0"
"27936";"8052";"26/12/2025";"0"
"27937";"2962";"29/12/2025";"0"
"27938";"4711";"29/12/2025";"0"
"27939";"2345";"29/12/2025";"0"
"27940";"823";"30/12/2025";"0"
"27941";"1710";"30/12/2025";"0"
"27942";"8579";"30/12/2025";"0"
"27943";"8583";"30/12/2025";"0"
"27944";"1290";"30/12/2025";"0"
"27945";"2409";"30/12/2025";"0"
"27946";"7271";"30/12/2025";"0"
"27947";"2386";"30/12/2025";"0"
"27948";"3371";"30/12/2025";"0"
"27949";"3544";"30/12/2025";"0"
"27950";"5932";"30/12/2025";"0"
"27951";"6987";"30/12/2025";"0"
"27952";"8341";"30/12/2025";"0"
"27953";"7528";"30/12/2025";"0"
"27954";"6476";"30/12/2025";"0"
"27955";"8078";"30/12/2025";"0"
"27956";"8043";"30/12/2025";"0"
"27957";"8338";"30/12/2025";"0"
"27958";"8339";"30/12/2025";"0"
"27959";"8566";"30/12/2025";"0"
"27960";"5318";"30/12/2025";"0"
"27961";"8565";"30/12/2025";"0"
"27962";"8332";"30/12/2025";"0"
"27963";"8586";"05/01/2026";"0"
"27964";"8587";"05/01/2026";"0"
"27965";"8589";"05/01/2026";"0"
"27966";"8588";"05/01/2026";"0"
"27967";"8590";"05/01/2026";"0"
"27968";"7178";"05/01/2026";"0"
"27969";"7178";"05/01/2026";"0"
"27970";"2640";"05/01/2026";"0"
"27971";"185";"05/01/2026";"0"
"27972";"2218";"05/01/2026";"0"
"27973";"6858";"05/01/2026";"0"
"27974";"8064";"05/01/2026";"0"
"27975";"1575";"05/01/2026";"0"
"27976";"6184";"05/01/2026";"0"
"27977";"8591";"05/01/2026";"0"
"27978";"8584";"05/01/2026";"0"
"27979";"8592";"05/01/2026";"0"
"27980";"8356";"06/01/2026";"0"
"27981";"4550";"06/01/2026";"0"
"27982";"3301";"06/01/2026";"0"
"27983";"8363";"06/01/2026";"0"
"27984";"8595";"06/01/2026";"0"
"27985";"6460";"06/01/2026";"0"
"27986";"7325";"06/01/2026";"0"
"27987";"1469";"06/01/2026";"0"
"27988";"6937";"06/01/2026";"0"
"27989";"5784";"06/01/2026";"0"
"27990";"815";"06/01/2026";"0"
"27991";"3804";"06/01/2026";"0"
"27992";"994";"06/01/2026";"0"
"27993";"3967";"06/01/2026";"0"
"27994";"4549";"06/01/2026";"0"
"27995";"7558";"06/01/2026";"0"
"27996";"672";"06/01/2026";"0"
"27997";"8307";"06/01/2026";"0"
"27998";"8352";"06/01/2026";"0"
"27999";"6668";"06/01/2026";"0"
"28000";"8596";"06/01/2026";"0"
"28001";"8593";"06/01/2026";"0"
"28002";"2621";"06/01/2026";"0"
"28003";"7889";"06/01/2026";"0"
"28004";"8285";"06/01/2026";"0"
"28005";"1903";"07/01/2026";"0"
"28006";"8594";"07/01/2026";"0"
"28007";"953";"07/01/2026";"0"
"28008";"7233";"07/01/2026";"0"
"28009";"8599";"07/01/2026";"0"
"28010";"6773";"07/01/2026";"0"
"28011";"8342";"07/01/2026";"0"
"28012";"3889";"07/01/2026";"0"
"28013";"8306";"07/01/2026";"0"
"28014";"8600";"07/01/2027";"0"
"28015";"7571";"07/01/2026";"0"
"28016";"8598";"07/01/2026";"0"
"28017";"6223";"";"0"
"28018";"8528";"07/01/2026";"0"
"28019";"5960";"07/01/2026";"0"
"28020";"8111";"07/01/2026";"0"
"28021";"8112";"07/01/2026";"0"
"28022";"3039";"07/01/2026";"0"
"28023";"8359";"07/01/2026";"0"
"28024";"8256";"07/01/2026";"0"
"28025";"8348";"07/01/2026";"0"
"28026";"8597";"07/01/2026";"0"
"28027";"4863";"07/01/2026";"0"
"28028";"8590";"07/01/2026";"0"
"28029";"7740";"08/01/2026";"0"
"28030";"8599";"08/01/2026";"0"
"28031";"3809";"08/01/2026";"0"
"28032";"2249";"08/01/2026";"0"
"28033";"6431";"08/01/2026";"0"
"28034";"7981";"08/01/2026";"0"
"28035";"2014";"08/01/2026";"0"
"28036";"8602";"08/01/2026";"0"
"28037";"7341";"08/01/2026";"0"
"28038";"4904";"08/01/2026";"0"
"28039";"6818";"08/01/2026";"0"
"28040";"7307";"08/01/2026";"0"
"28041";"4011";"08/01/2026";"0"
"28042";"5751";"08/01/2026";"0"
"28043";"6211";"08/01/2026";"0"
"28044";"7277";"08/01/2026";"0"
"28045";"7380";"08/01/2026";"0"
"28046";"8346";"08/01/2026";"0"
"28047";"8550";"08/01/2026";"0"
"28048";"8601";"08/01/2026";"0"
"28049";"8604";"08/01/2026";"0"
"28050";"8358";"07/01/2026";"0"
"28051";"8345";"09/01/2026";"0"
"28052";"5750";"09/01/2026";"0"
"28053";"8608";"09/01/2026";"0"
"28054";"2760";"09/01/2026";"0"
"28055";"7365";"09/01/2026";"0"
"28056";"6283";"09/01/2026";"0"
"28057";"5562";"09/01/2026";"0"
"28058";"825";"09/01/2026";"0"
"28059";"3717";"09/01/2026";"0"
"28060";"99";"09/01/2026";"0"
"28061";"8610";"09/01/2026";"0"
"28062";"6035";"12/01/2026";"0"
"28063";"6034";"12/01/2026";"0"
"28064";"7027";"12/01/2026";"0"
"28065";"6194";"12/01/2026";"0"
"28066";"8358";"08/01/2026";"0"
"28067";"8611";"12/01/2026";"0"
"28068";"7876";"12/01/2026";"0"
"28069";"607";"12/01/2026";"0"
"28070";"607";"12/01/2026";"0"
"28071";"8505";"12/01/2026";"0"
"28072";"1392";"12/01/2026";"0"
"28073";"8343";"12/01/2026";"0"
"28074";"7820";"12/01/2026";"0"
"28075";"6826";"12/01/2026";"0"
"28076";"8613";"12/01/2026";"0"
"28077";"8612";"12/01/2026";"0"
"28078";"8614";"12/01/2026";"0"
"28079";"5965";"12/01/2026";"0"
"28080";"7580";"12/01/2026";"0"
"28081";"5805";"13/01/2026";"0"
"28082";"6323";"13/01/2026";"0"
"28083";"2701";"13/01/2026";"0"
"28084";"8617";"13/01/2026";"0"
"28085";"7582";"09/01/2026";"0"
"28086";"8069";"09/01/2026";"0"
"28087";"3306";"09/01/2026";"0"
"28088";"7815";"09/01/2026";"0"
"28089";"991";"09/01/2026";"0"
"28090";"8386";"13/01/2026";"0"
"28091";"5878";"13/01/2026";"0"
"28092";"3977";"13/01/2026";"0"
"28093";"6036";"13/01/2026";"0"
